"n1","n2","n3","n4","n5","n6","n7","n8","n9","n10","n11","n12","n13","n14","n15","n16","n17","n18","n19","n20","n21","n22","n23","n24","n25","n26","n27","n28","n29","n30","n31","n32","n33","n34","n35"
"ERR2836697",-0.226811531554116,0.0773776953101312,1.09111920728106,-0.0206391881093834,2.31120461582747,-0.1410248981025,0.288679243894106,0.138599491179265,0.908221278405782,0.449299014808849,0.396725418899484,0.529239015515926,0.437845954856785,-0.978839904829131,0.889232511060117,0.782250525937458,-0.498785817542982,0.487670626219835,1.80473762718658,-0.20983778258694,0.512455943727566,0.036750397123531,0.0686155945146831,-0.245298688971493,-0.181391246228018,0.316084954549089,0.0642292279515831,-0.0862176628183197,0.830401484312082,0.515367331658478,-0.611796052864421,0.217294494231811,0.0480029302392741,-0.0183843847205607,-0.301541470552593
"ERR2836698",0.48009449414975,-0.19019940274328,-0.290141529268638,-0.259103578524603,0.165159385615105,-0.1410248981025,0.428956694521287,-1.05553309253777,0.905886148150375,-0.634150581570667,-0.958940831038369,-0.140081980189188,-0.169192981810488,0.332161164316277,-1.05612940064041,-0.82382167503273,-0.133341958641788,-0.368293597639482,2.76204507507163,-0.20983778258694,0.512455943727567,0.280641364256626,0.0591372604233452,0.242310573621299,1.38237408077927,-0.566841696460054,0.321288210607052,-0.0862176628183197,0.234053296141196,0.46046626263873,-0.010555289904653,-0.170029301376456,0.0480029302392741,0.362417774569754,-1.51485234478313
"ERR2836699",-1.28466097751973,1.48295453037909,-0.360698881341147,0.399026084473818,0.310770590271257,0.158428407308371,0.250560916102108,-0.385204153909908,0.780143068130265,-0.849822621673259,-0.671984087448674,-0.140081980189188,-0.169192981810488,0.332161164316277,-1.83147207129092,0.287631440060636,-0.0951586480208541,0.851568300093807,2.01694761450515,-0.20983778258694,0.512455943727566,-0.106369428464688,0.297158947935464,-0.215375852414232,-0.0854285607672459,0.45586827774488,0.236764065945002,-0.0862176628183197,1.89644183282581,-0.312294556192952,0.114632972659962,0.033680501322815,0.296054534040609,0.358622115972874,-0.301541470552593
"ERR2836700",-0.520054269082937,0.0392264098103864,0.668812485507156,-0.0685214361068803,0.165159385615105,-0.1410248981025,-0.101840858274005,-0.114680936634328,0.371880461593793,0.0211609113067458,0.0811585919032282,-0.81912119569142,-0.169192981810488,0.332161164316277,0.991744418273327,0.576591720788783,-0.133341958641788,0.0958975226818503,0.0252625252574127,-0.20983778258694,0.512455943727566,-0.109178239025529,0.396649453626061,-0.151452148433632,0.119575075396697,0.754485280724972,-0.232997612747441,-0.0862176628183197,1.74232303700449,0.112830259998139,0.725733887408299,0.00496796473282602,0.0480029302392741,-0.264388297344557,-0.301541470552594
"ERR2836701",-0.0426318602666635,-0.834984051906967,0.751204842064721,-0.106435653297768,0.165159385615105,-0.1410248981025,0.00375546594488558,-1.05461688370305,0.363896856797891,0.0147879385452375,0.0764612786381107,-0.780959197024633,-0.169192981810488,0.332161164316277,0.991744418273327,0.576591720788783,-0.133341958641788,-1.22411960076445,0.0252625252574127,-0.20983778258694,0.512455943727566,0.242503377685265,0.156175791760569,0.230109960313197,0.637564875964283,-0.661103472372281,0.0642292279515831,-0.479048861023113,-0.360662817418566,0.703335778822658,-0.220348880552298,0.217294494231811,0.0480029302392741,-0.0183843847205606,-1.32658819137421
"ERR2836702",0.555606808539394,-0.0892482695757502,-0.286143520210883,-0.0779498738645687,-0.512365794408248,-1.16402304025329,-0.391693739569263,0.156873644021507,0.946918204759556,-0.732209817191477,-0.994537697908264,-0.140081980189188,-0.169192981810488,0.332161164316277,-1.23186140301462,-0.943993849668918,-0.133341958641788,-0.778445850547094,2.01694761450515,-0.20983778258694,0.512455943727566,0.286801531400594,0.299805819328881,0.451670784032635,2.05379331542496,0.318488909549598,-0.151507225617413,-0.0862176628183197,-0.0532388451662672,0.937275522210068,0.149506819453891,0.521638740720362,0.42575326056331,-0.0183843847205606,-1.7004784102852
"ERR2836703",0.00247062062629075,1.13584414177256,-0.387021804428336,-0.0639331155130784,2.14210333507556,-0.1410248981025,-1.58427330165702,-1.34099726669172,0.586421639581738,-0.925920423227684,0.092064431215829,-0.907722615655955,-0.169192981810488,0.332161164316277,1.0401070517154,-0.889260129868892,-0.133341958641788,0.597870988567189,1.4101197572373,-0.20983778258694,0.512455943727566,-0.468287370137524,0.455973015861041,-0.135018687332917,0.172277266768891,0.831253530949872,-0.285044983878239,-0.0862176628183197,1.52117354537869,0.379562330022205,0.981239051490069,0.217294494231811,0.0480029302392741,-0.0183843847205606,-1.50983863198849
"ERR2836704",-0.14328641180238,-0.592374821707444,0.784291782261523,-0.121661160726082,0.165159385615105,-0.1410248981025,0.0461606041204337,-0.0186913230288191,0.575145862758292,0.18341905134435,-0.390272481318379,-0.0276515527208034,-0.689277685307438,0.332161164316277,0.991744418273327,0.576591720788783,-0.133341958641788,-0.321890075939721,1.26846508947401,-0.20983778258694,0.512455943727567,-0.270687856963016,0.491852351536732,0.241150599101025,1.37865403673136,0.026231111968646,-0.33897865450756,-0.0862176628183197,0.0542392809384305,-0.0182796371972334,0.114632972659962,0.458226891832664,0.347046838016608,-0.0183843847205606,0.323601889264341
"ERR2836705",-0.114872389580095,0.262261439097154,1.39446800592897,-0.0741524784161072,2.3784222012949,-0.428313170357563,0.628019376071356,0.35868602033616,1.37427145779114,0.82132708666974,-0.277279212123033,0.622825317234883,0.52272380785503,-1.16214767852546,2.35960436073598,0.576591720788783,-0.133341958641788,-0.0634232329918534,0.773745050288556,-0.20983778258694,0.512455943727566,-0.124819852529502,0.52214367336361,0.102462354076942,0.933880146098221,-0.540460642982433,0.0642292279515831,-0.0862176628183197,0.463845772760997,0.0483999000703469,0.114632972659962,0.217294494231811,0.0480029302392741,-0.0183843847205606,-1.08254394378239
"ERR2836706",0.468774935545136,-0.451512487872148,-0.236867460446068,0.222297761906229,-1.06529001132935,0.942409202846788,-1.56324112898604,-0.1817656481493,0.229823417233393,-0.0922371961188465,-0.00242350615102481,-0.140081980189188,-0.169192981810488,0.332161164316277,-0.812689254415502,-0.247109257000445,0.149404006763312,-0.0558275934685612,-1.6449609934563,0.318670529303239,0.363377718725253,0.684824513187887,-0.140249552203038,0.169883959870874,1.150101570751,-0.706522025577419,0.0642292279515831,-0.0862176628183197,-0.0676359176032084,0.289257626674603,-0.224893537742157,-0.0195820620139945,-0.0903815598363885,-0.50177555901972,-0.301541470552593
"ERR2836707",0.610597440037095,-0.157775355874856,-0.226280970437359,0.400842333970993,0.8846576181782,1.04981871228187,0.00256246194497906,-0.0469678599875321,0.515268117525596,-0.769625137171238,0.0721741930908864,-0.0149913105159861,-0.747841887735143,0.332161164316277,-1.21353561415271,-0.424216993390053,-0.805554587237718,0.708679006060311,-0.295012960076802,0.354164965302492,-0.745046697965749,0.628895600894788,-0.624382856777818,-0.200716771411929,-0.038416815183699,0.524347582959714,0.321288210607052,-0.0862176628183197,-0.0451833324831284,-0.703910785770192,0.114632972659962,-0.291769409769591,-0.200048673562061,-0.0542648044722817,-0.301541470552593
"ERR2836708",0.548287907114203,-0.670810334136241,-0.314067275810603,-0.0711431890995756,-0.145156314283093,-0.609571889175419,0.11331039189687,-0.651997306452117,0.564668713995717,-0.303488350191273,-0.495868409196031,-0.140081980189188,-0.169192981810488,0.332161164316277,2.38205901178316,-0.460383763003405,-0.133341958641788,0.284662456560976,0.297220736705164,0.254036876943392,-0.521800736681968,-0.0725195752712255,-0.193238489483634,0.121595574544575,0.995240479169366,-0.587586323347579,0.0642292279515831,-0.0862176628183197,-0.458699168661586,-0.120501445566299,0.751694218363301,-0.0574666445794852,-0.0903815598363885,-0.545669063807976,0.547860686202038
"ERR2836709",0.0264614797492347,1.09073544522846,-0.554606637919308,0.0906976501135345,-0.89909244493125,0.796069084043336,0.167547390230496,-1.41208800940629,0.518490592513516,0.138193554429577,-0.569978868574584,-0.140081980189188,-0.169192981810488,0.332161164316277,1.73490531081215,-0.929245206818964,-0.133341958641788,0.853818880230729,1.47764079764813,-0.587480508289211,0.512455943727566,-0.0926094149343831,0.799180690329629,0.131075081440874,1.0256413048689,-0.610934625467965,0.0642292279515831,-0.0862176628183197,1.26122076936356,0.0483999000703469,0.114632972659962,0.217294494231811,0.0480029302392741,-0.0183843847205606,-0.301541470552593
"ERR2836710",-0.321215066339219,-0.294057352879284,0.729794521710205,0.111644497080593,-0.429574539949338,-1.03901617409538,-0.205275334521913,-0.1817656481493,0.229823417233393,-0.0922371961188465,-0.00242350615102489,-0.140081980189188,-0.169192981810488,0.332161164316277,0.991744418273327,0.576591720788783,-0.133341958641788,0.4794383817759,1.960061784908,-0.20983778258694,0.512455943727566,0.0709610700134195,1.04459708622017,0.434619113898765,1.99910852461289,-0.192592278921826,-0.453375286028673,-0.0862176628183197,1.75054969382737,0.390801909235317,1.23733659698183,0.530294959504717,0.436497309589617,-0.0183843847205607,-0.301541470552593
"ERR2836711",0.361133859428451,0.0768528355289064,0.0400628190445818,0.234533163790523,2.13605478417803,-1.14221866156845,0.141234000356471,0.0429706255844913,0.705719788943467,0.287650673050928,-0.46721175822437,-1.02121229713228,-0.169192981810488,0.332161164316277,-0.805528209781854,-0.652451124051566,-0.133341958641789,-0.254192420870512,1.81114266555827,-0.47364218394627,0.512455943727566,0.496723970324696,0.133612911364596,0.191538509857891,1.21954782011383,0.044829815571592,-0.292989500948938,-0.0862176628183197,-0.31245731390527,0.689526889455303,-0.110547201706549,0.217294494231811,0.0480029302392741,-0.0183843847205606,-0.301541470552593
"ERR2836712",-0.110458890408202,0.560988068360598,-0.442450463254163,0.184847782711587,2.63218216970474,-0.1410248981025,-0.205275334521913,-0.1817656481493,0.229823417233393,-0.0922371961188465,-0.00242350615102488,-0.140081980189188,-0.169192981810488,0.332161164316277,-0.864705972181155,-0.692919111108836,-0.133341958641788,0.56360082948148,1.7181660627596,-0.20983778258694,0.512455943727566,-0.0184232099241459,0.989394376178884,0.321349552347186,1.63585247812635,0.328034616319408,-0.560644947086222,-0.0862176628183197,1.37227990289841,-0.0146622622028792,0.114632972659962,0.445156272777321,0.330823660734098,-0.0183843847205606,-0.301541470552593
"ERR2836713",0.167298414010779,1.01107969652496,-0.661370227091479,-0.0763175409166665,-0.486244704277317,-1.12458269550629,0.356182514882115,0.182380226818067,1.00093035867639,0.523304737588654,-0.94278706639745,-1.21740177701246,-0.169192981810488,0.332161164316277,-1.75654694090626,-1.30279361998241,-0.133341958641788,0.575871719188322,2.09240732527517,-0.20983778258694,0.512455943727566,-0.449520684654454,0.776262053226195,0.189284596208754,1.21231950784624,-0.754306359034824,0.0642292279515831,-0.0862176628183197,1.73149844368469,-0.218635561737996,0.114632972659962,-0.11801426717572,0.0480029302392741,0.311278553164332,-1.9127028996672
"ERR2836714",-0.0123479925561022,0.747836845378774,-0.789016840225308,-0.141286491525116,0.165159385615105,-0.1410248981025,0.100819857231844,-1.5230996949278,0.416569503762481,-1.00867514974602,-0.00242350615102484,-0.140081980189188,-0.169192981810488,0.332161164316277,-1.41830924263415,-1.07149391818567,-0.133341958641788,0.0340691025569138,-0.271018650501122,-0.794391959341283,0.512455943727566,-0.464174715036738,1.02810515643851,0.357012554787797,1.75022390408545,-0.138038887255755,-0.392738248905493,-0.0862176628183197,1.37663983671283,-0.0171379420047475,0.114632972659962,0.454101617853165,0.341926571652408,-0.0183843847205606,-1.96531300891462
"ERR2836715",0.406782525008144,-0.759455034967401,1.60635738443304,-0.0249055772681908,1.77543749993026,-0.99302057929332,-2.01881141273283,-1.25064180156134,0.928501061123523,-0.545811147186225,-1.0276248448766,-0.140081980189188,-0.169192981810488,0.332161164316277,0.991744418273327,0.576591720788783,-0.133341958641788,-0.90346219561554,2.13742639117503,-0.20983778258694,0.512455943727566,0.396775650281511,-0.282495028823684,0.139729193204415,1.05339508427807,-0.632249955289349,0.0642292279515831,-0.0862176628183197,-0.619080892705899,-0.0224330422333198,1.05416199521003,0.017335757874978,0.360998337546583,0.426134284453136,-1.62466481397018
"ERR2836716",-0.394166008029545,-0.0437294666491803,0.818247070620862,-0.0396942263277358,-0.113579954579287,-0.561894609768969,-1.23742087618912,-1.11321643894075,0.229823417233393,-0.0922371961188465,-0.00242350615102487,-0.140081980189188,-0.169192981810488,0.332161164316277,0.991744418273327,0.576591720788783,-0.133341958641788,0.371038761979608,1.14798631280413,-0.20983778258694,0.512455943727566,-0.299384701442917,0.383341898720914,-0.118786105069037,0.224335238713628,0.907083383796615,-0.336456139953126,-0.0862176628183197,2.00863313665186,0.0421498063569945,0.871511446940025,-0.153733169251785,0.0480029302392741,0.346396031595224,-1.17026394843507
"ERR2836717",-2.99018531241504,0.186522090910142,0.796307276654239,-0.0642946821130013,-0.315026612923172,-0.866059773373925,0.208015399648396,-1.17744398024585,0.605689939492897,0.207801091040874,-0.741423567577699,-0.140081980189188,-0.169192981810488,0.332161164316277,4.18853672167193,0.576591720788783,-0.133341958641788,0.135218844153875,-0.290705690879768,-0.833233919691297,0.512455943727567,-0.358114749166128,0.855840070386815,-0.506262460307672,1.12984287455598,-0.690963035042053,0.0642292279515831,-0.0862176628183197,1.48384963962265,0.332014173334144,0.856812130148086,0.217294494231811,0.0480029302392741,-0.0183843847205606,-1.48321295887727
"ERR2836718",-1.679392496909,-0.655753742142177,0.980057245395343,-0.0517204992039377,-0.291900245644359,-0.831141173359521,0.157504536268772,0.0535232406067269,0.728065764151207,0.30548851635216,-0.450403837159234,0.0652474261631366,0.017029989377393,1.78486033171435,0.991744418273327,0.576591720788783,-0.133341958641788,-1.17894550151597,0.0252625252574128,-0.20983778258694,0.512455943727566,0.536016302726071,-0.114035990796868,0.0600546291646463,0.797878361672536,0.183395486160984,-0.210738273703483,-0.0862176628183197,0.0423303675947162,0.333037766824005,-0.760451384687359,-0.131642831795626,0.0480029302392741,-0.422667107495978,-0.301541470552593
"ERR2836719",0.831579357959374,0.679727767268894,0.458341288017528,0.113920245046502,0.192526829843662,0.164557618862539,0.465517097000032,0.608844176329016,-0.0977970162707816,0.826748302316597,-0.191227941464458,0.661217983075241,-0.219473599039934,0.440750480360802,-1.56208299224391,0.0562444160576629,0.711683932591467,0.684251598116734,-2.22948346028566,0.503630792851545,-1.07829626756299,0.561273808670099,-0.373367076948155,-0.0912240789874673,-0.0686774889882597,0.837221012518613,-0.289090819585248,-0.298533618826991,0.300117405889132,0.116016151532045,-0.738610950596503,0.496534075229671,0.136942795538963,-0.454117277225067,-0.301541470552593
"ERR2836720",-0.581261763549663,-0.789559001828738,-0.207180365309497,0.115519987456351,-1.13477149718391,0.261803104899457,0.256271472892973,0.117580716324703,0.863712403514826,0.41376946962507,0.370537733789112,-0.325332879678701,-0.309012814010971,-0.415393003933701,-1.19332626654599,0.268354196731207,0.0807777683224199,0.277041999482359,0.603763048322402,0.362046320107242,-0.0413380443387521,0.401026883279377,-0.0584048077685883,-0.531084836034833,0.338191580917124,-0.426539374706192,0.390607885681536,0.393994527814031,0.437063361824177,0.349167477591507,0.0228297198287032,0.0187385018599062,-0.327452510308221,-0.209250036349749,0.346286192941255
"ERR2836721",0.075590376883009,0.124731711625419,0.156067675808519,-0.0658254700387194,1.54956280135439,-0.1410248981025,0.228602167423697,0.0996351778296166,-0.905684642288799,0.0223831769015662,-0.28473568538881,-0.140081980189188,-0.169192981810488,0.332161164316277,-0.336772738516477,-0.331898443870877,-0.133341958641789,-0.0224110720976947,-0.726397872750923,-0.422861071481822,0.121092472195149,0.273469889987883,-0.23515524216654,-0.245298688971493,-0.181391246228018,0.316084954549089,0.0642292279515831,-0.0862176628183197,-0.33413819872551,0.374639423021037,-0.392875351718505,0.217294494231811,0.0480029302392741,-0.0183843847205606,-0.301541470552593
